Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
500.00 - 550.00;1.814.902.934;7,12%;88;8,77%;;;;;;;;;;;
450.00 - 500.00;1.804.368.962;7,08%;87;8,67%;;;;;;;;;;;
400.00 - 450.00;5.349.189.059;20,98%;258;25,72%;;;;;;;;;;;
350.00 - 400.00;2.948.808.617;11,57%;111;11,07%;;;;;;;;;;;
300.00 - 350.00;4.528.273.476;17,76%;166;16,55%;;;;;;;;;;;
250.00 - 300.00;6.146.656.684;24,11%;198;19,74%;;;;;;;;;;;
200.00 - 250.00;2.902.598.230;11,39%;95;9,47%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;555,45;31-Jul-2025;Max;90.428.853;26-Jan-2022;Advancing;12.997.196.979;Up;522;Up;+10,13%;09-Apr-2025;Max;34.420.715.038,00;19-Dec-2025
Low;213,43;04-Nov-2022;Min;5.855.880;24-Dec-2025;Declining;12.468.682.970;Down;480;Down;-7,72%;26-Oct-2022;Min;2.278.816.560,00;25-Nov-2022
Avg (Close);366,91;;Avg;25.418.542;;Total;25.494.797.962;Unch;0;Period;+44,47%;03-Jan-2022 - 31-Dec-2025;Avg;8.974.709.444,40;
Avg (High-Low);384,44;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O History     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
31-Jul-2023;335,92;-2,45;-0,72%;336,92;333,36;337,70;25.446.022;8.528.094.877,00;-48.507.630.778,75;;;;;;
28-Jul-2023;338,37;+7,65;+2,31%;333,67;333,17;340,01;28.484.868;9.611.751.755,00;-39.979.535.901,75;;;;;;
27-Jul-2023;330,72;-7,05;-2,09%;340,48;329,05;341,33;39.635.262;13.265.906.490,00;-49.591.287.656,75;;;;;;
26-Jul-2023;337,77;-13,21;-3,76%;341,44;333,11;344,67;58.383.702;19.688.303.477,00;-36.325.381.166,75;;;;;;
25-Jul-2023;350,98;+5,87;+1,70%;347,11;345,07;351,89;41.637.739;14.501.522.216,00;-16.637.077.689,75;;;;;;
24-Jul-2023;345,11;+1,34;+0,39%;345,85;342,31;346,92;26.719.207;9.213.152.577,00;-31.138.599.905,75;;;;;;
21-Jul-2023;343,77;-3,10;-0,89%;349,15;339,83;350,30;69.405.382;23.918.162.591,00;-40.351.752.482,75;;;;;;
20-Jul-2023;346,87;-8,21;-2,31%;353,57;345,37;357,97;33.778.395;11.797.118.781,00;-16.433.589.891,75;;;;;;
19-Jul-2023;355,08;-4,41;-1,23%;361,75;352,44;362,46;39.732.901;14.181.259.569,00;-4.636.471.110,75;;;;;;
18-Jul-2023;359,49;+13,76;+3,98%;345,83;342,17;366,78;64.872.705;23.246.251.323,00;9.544.788.458,25;;;;;;
17-Jul-2023;345,73;+0,49;+0,14%;345,68;342,20;346,99;20.363.927;7.032.427.284,00;-13.701.462.864,75;;;;;;
14-Jul-2023;345,24;+2,58;+0,75%;347,59;344,31;351,43;28.352.729;9.852.181.492,00;-20.733.890.148,75;;;;;;
13-Jul-2023;342,66;+5,46;+1,62%;339,56;339,02;343,74;20.567.159;7.025.789.014,00;-30.586.071.640,75;;;;;;
12-Jul-2023;337,20;+4,73;+1,42%;336,60;335,67;341,65;29.995.262;10.137.754.979,00;-37.611.860.654,75;;;;;;
11-Jul-2023;332,47;+0,64;+0,19%;331,06;327,00;332,86;26.698.218;8.828.924.342,00;-47.749.615.633,75;;;;;;
10-Jul-2023;331,83;-5,39;-1,60%;334,60;327,59;335,23;32.791.449;10.852.054.070,00;-56.578.539.975,75;;;;;;
07-Jul-2023;337,22;-4,05;-1,19%;339,32;337,00;341,79;21.214.824;7.194.662.898,00;-45.726.485.905,75;;;;;;
06-Jul-2023;341,27;+3,12;+0,92%;337,30;335,50;342,99;28.195.534;9.588.754.876,00;-38.531.823.007,75;;;;;;
05-Jul-2023;338,15;+0,16;+0,05%;335,09;334,73;341,65;18.172.378;6.153.773.931,00;-48.120.577.883,75;;;;;;
03-Jul-2023;337,99;-2,55;-0,75%;339,19;336,57;340,90;12.508.692;4.231.637.144,00;-54.274.351.814,75;;;;;;
30-Jun-2023;340,54;+5,49;+1,64%;337,75;337,20;342,73;26.832.756;9.140.437.052,00;-50.042.714.670,75;;;;;;
29-Jun-2023;335,05;-0,80;-0,24%;334,71;332,62;336,11;16.997.042;5.687.778.676,00;-59.183.151.722,75;;;;;;
28-Jun-2023;335,85;+1,28;+0,38%;334,66;333,81;337,98;20.259.523;6.801.424.394,00;-53.495.373.046,75;;;;;;
27-Jun-2023;334,57;+5,97;+1,82%;331,86;329,30;336,15;24.354.110;8.120.565.336,00;-60.296.797.440,75;;;;;;
26-Jun-2023;328,60;-6,42;-1,92%;333,72;328,49;336,11;21.520.582;7.121.021.763,00;-68.417.362.776,75;;;;;;
23-Jun-2023;335,02;-4,69;-1,38%;334,36;333,45;337,96;23.146.901;7.767.759.556,00;-61.296.341.013,75;;;;;;
22-Jun-2023;339,71;+6,15;+1,84%;334,12;333,34;340,12;23.556.764;7.956.948.485,00;-53.528.581.457,75;;;;;;
21-Jun-2023;333,56;-4,49;-1,33%;336,37;332,07;337,73;25.117.799;8.394.837.130,00;-61.485.529.942,75;;;;;;
20-Jun-2023;338,05;-4,28;-1,25%;339,31;335,86;342,08;26.375.407;8.922.684.231,00;-53.090.692.812,75;;;;;;
16-Jun-2023;342,33;-5,77;-1,66%;351,32;341,95;351,47;46.551.985;16.100.936.820,00;-44.168.008.581,75;;;;;;
15-Jun-2023;348,10;+10,76;+3,19%;337,48;337,20;349,84;38.899.075;13.439.626.687,00;-28.067.071.761,75;;;;;;
14-Jun-2023;337,34;+3,05;+0,91%;334,34;332,81;339,04;26.003.791;8.748.978.280,00;-41.506.698.448,75;;;;;;
13-Jun-2023;334,29;+2,44;+0,74%;334,47;330,39;336,98;22.951.279;7.653.375.269,00;-50.255.676.728,75;;;;;;
12-Jun-2023;331,85;+5,06;+1,55%;328,58;325,16;332,10;24.306.753;8.009.417.106,00;-57.909.051.997,75;;;;;;
09-Jun-2023;326,79;+1,53;+0,47%;324,99;324,41;329,99;22.528.950;7.373.843.343,00;-65.918.469.103,75;;;;;;
08-Jun-2023;325,26;+1,88;+0,58%;323,94;323,35;326,64;23.277.708;7.566.339.463,00;-73.292.312.446,75;;;;;;
07-Jun-2023;323,38;-10,30;-3,09%;331,65;322,50;334,49;40.717.129;13.262.023.187,00;-80.858.651.909,75;;;;;;
06-Jun-2023;333,68;-2,26;-0,67%;335,33;332,17;335,37;20.396.223;6.806.621.804,00;-67.596.628.722,75;;;;;;
05-Jun-2023;335,94;+0,54;+0,16%;335,22;334,66;338,56;21.307.053;7.173.796.404,00;-60.790.006.918,75;;;;;;
02-Jun-2023;335,40;+2,82;+0,85%;334,25;332,55;337,50;25.873.769;8.667.142.321,00;-67.963.803.322,75;;;;;;
01-Jun-2023;332,58;+4,19;+1,28%;325,93;324,72;333,53;26.773.851;8.851.800.731,00;-76.630.945.643,75;;;;;;
31-May-2023;328,39;-2,82;-0,85%;332,29;327,33;335,94;45.950.553;15.158.332.696,00;-85.482.746.374,75;;;;;;
30-May-2023;331,21;-1,68;-0,50%;335,23;330,52;335,74;29.503.070;9.805.974.378,00;-70.324.413.678,75;;;;;;
26-May-2023;332,89;+6,97;+2,14%;324,02;323,88;333,40;36.630.633;12.118.992.164,00;-60.518.439.300,75;;;;;;
25-May-2023;325,92;+12,07;+3,85%;323,24;320,00;326,90;43.301.743;14.037.672.249,00;-72.637.431.464,75;;;;;;
24-May-2023;313,85;-1,41;-0,45%;314,73;312,61;316,50;23.384.887;7.348.311.323,00;-86.675.103.713,75;;;;;;
23-May-2023;315,26;-5,92;-1,84%;320,03;315,25;322,72;30.797.173;9.784.619.753,00;-79.326.792.390,75;;;;;;
22-May-2023;321,18;+2,84;+0,89%;318,60;318,01;322,59;24.115.664;7.737.527.830,00;-69.542.172.637,75;;;;;;
19-May-2023;318,34;-0,18;-0,06%;316,74;316,37;318,75;27.546.701;8.755.650.033,00;-77.279.700.467,75;;;;;;
18-May-2023;318,52;+4,52;+1,44%;314,53;313,72;319,04;27.275.991;8.649.504.220,00;-68.524.050.434,75;;;;;;
17-May-2023;314,00;+2,26;+0,72%;312,29;310,74;314,43;24.315.012;7.613.023.046,00;-77.173.554.654,75;;;;;;
16-May-2023;311,74;+2,28;+0,74%;309,83;309,83;313,71;26.730.347;8.351.847.643,00;-84.786.577.700,75;;;;;;
15-May-2023;309,46;+0,49;+0,16%;309,10;307,59;309,91;16.336.547;5.049.081.322,00;-93.138.425.343,75;;;;;;
12-May-2023;308,97;-1,14;-0,37%;310,55;306,60;310,65;19.774.696;6.094.298.339,00;-98.187.506.665,75;;;;;;
11-May-2023;310,11;-2,20;-0,70%;310,10;306,26;311,12;31.680.179;9.800.450.876,00;-92.093.208.326,75;;;;;;
10-May-2023;312,31;+5,31;+1,73%;308,62;307,67;313,00;30.078.044;9.351.342.683,00;-82.292.757.450,75;;;;;;
09-May-2023;307,00;-1,65;-0,53%;308,00;306,31;310,04;21.340.829;6.566.954.594,00;-91.644.100.133,75;;;;;;
08-May-2023;308,65;-2,00;-0,64%;310,13;306,09;310,20;21.318.613;6.568.123.914,00;-85.077.145.539,75;;;;;;
05-May-2023;310,65;+5,24;+1,72%;305,72;304,27;311,97;28.197.052;8.728.347.133,00;-78.509.021.625,75;;;;;;
04-May-2023;305,41;+1,01;+0,33%;306,24;303,40;307,76;22.519.907;6.886.070.132,00;-87.237.368.758,75;;;;;;
03-May-2023;304,40;-1,01;-0,33%;306,62;304,09;308,61;22.360.754;6.837.349.109,00;-94.123.438.890,75;;;;;;
02-May-2023;305,41;-0,15;-0,05%;307,76;303,91;309,18;26.404.431;8.082.211.388,00;-87.286.089.781,75;;;;;;
01-May-2023;305,56;-1,70;-0,55%;306,97;305,15;308,60;21.294.115;6.529.086.924,00;-79.203.878.393,75;;;;;;
28-Apr-2023;307,26;+2,43;+0,80%;304,01;303,31;308,93;36.469.613;11.169.037.569,00;-72.674.791.469,75;;;;;;
27-Apr-2023;304,83;+9,46;+3,20%;295,97;295,25;305,20;46.462.638;14.057.268.859,00;-83.843.829.038,75;;;;;;
26-Apr-2023;295,37;+19,95;+7,24%;296,70;292,73;299,57;64.599.182;19.123.294.995,00;-97.901.097.897,75;;;;;;
25-Apr-2023;275,42;-6,35;-2,25%;279,51;275,37;281,60;45.772.236;12.838.645.132,00;-117.024.392.892,75;;;;;;
24-Apr-2023;281,77;-3,99;-1,40%;282,09;278,72;284,95;26.611.014;7.496.674.484,00;-104.185.747.760,75;;;;;;
21-Apr-2023;285,76;-0,35;-0,12%;285,01;283,06;286,27;21.676.387;6.179.651.268,00;-96.689.073.276,75;;;;;;
20-Apr-2023;286,11;-2,34;-0,81%;285,25;285,08;289,03;23.244.363;6.663.969.608,00;-90.509.422.008,75;;;;;;
19-Apr-2023;288,45;+0,08;+0,03%;285,99;284,54;289,05;17.150.271;4.930.151.302,00;-83.845.452.400,75;;;;;;
18-Apr-2023;288,37;-0,43;-0,15%;291,57;287,01;291,76;20.161.845;5.816.651.711,00;-88.775.603.702,75;;;;;;
17-Apr-2023;288,80;+2,66;+0,93%;289,93;286,16;291,60;23.836.223;6.871.234.675,00;-82.958.951.991,75;;;;;;
14-Apr-2023;286,14;-3,70;-1,28%;287,00;283,69;288,48;20.987.917;6.002.041.334,00;-89.830.186.666,75;;;;;;
13-Apr-2023;289,84;+6,35;+2,24%;283,59;283,17;289,90;24.222.678;6.979.316.420,00;-83.828.145.332,75;;;;;;
12-Apr-2023;283,49;+0,66;+0,23%;284,79;281,96;287,01;27.403.432;7.795.286.946,00;-90.807.461.752,75;;;;;;
11-Apr-2023;282,83;-6,56;-2,27%;285,75;281,64;285,98;27.276.589;7.727.147.906,00;-98.602.748.698,75;;;;;;
10-Apr-2023;289,39;-2,21;-0,76%;289,21;284,71;289,60;23.102.994;6.647.352.348,00;-90.875.600.792,75;;;;;;
06-Apr-2023;291,60;+7,26;+2,55%;283,21;282,03;292,08;29.770.334;8.593.456.121,00;-84.228.248.444,75;;;;;;
05-Apr-2023;284,34;-2,84;-0,99%;285,85;282,92;287,15;22.064.770;6.275.258.178,00;-92.821.704.565,75;;;;;;
04-Apr-2023;287,18;-0,05;-0,02%;287,23;285,67;290,45;25.824.299;7.435.584.715,00;-86.546.446.387,75;;;;;;
03-Apr-2023;287,23;-1,07;-0,37%;286,52;283,95;288,27;24.883.342;7.123.432.660,00;-79.110.861.672,75;;;;;;
31-Mar-2023;288,30;+4,25;+1,50%;283,73;283,00;289,27;32.765.976;9.387.883.266,00;-71.987.429.012,75;;;;;;
30-Mar-2023;284,05;+3,54;+1,26%;284,23;281,48;284,46;25.053.410;7.094.594.618,00;-81.375.312.278,75;;;;;;
29-Mar-2023;280,51;+5,28;+1,92%;278,96;278,41;281,14;25.087.032;7.021.740.701,00;-88.469.906.896,75;;;;;;
28-Mar-2023;275,23;-1,15;-0,42%;275,79;272,05;276,14;21.878.647;5.991.091.467,00;-95.491.647.597,75;;;;;;
27-Mar-2023;276,38;-4,19;-1,49%;280,50;275,52;281,46;26.840.212;7.451.462.202,00;-89.500.556.130,75;;;;;;
24-Mar-2023;280,57;+2,91;+1,05%;277,24;275,28;280,63;28.199.962;7.856.890.739,00;-82.049.093.928,75;;;;;;
23-Mar-2023;277,66;+5,37;+1,97%;277,94;275,20;281,06;36.610.879;10.187.424.617,00;-89.905.984.667,75;;;;;;
22-Mar-2023;272,29;-1,49;-0,54%;273,40;272,18;281,04;34.873.330;9.618.858.550,00;-100.093.409.284,75;;;;;;
21-Mar-2023;273,78;+1,55;+0,57%;274,88;269,52;275,00;34.558.704;9.411.852.568,00;-90.474.550.734,75;;;;;;
20-Mar-2023;272,23;-7,20;-2,58%;276,98;269,85;277,48;43.466.649;11.823.525.333,00;-99.886.403.302,75;;;;;;
17-Mar-2023;279,43;+3,23;+1,17%;278,26;276,32;283,33;69.527.371;19.425.332.858,00;-88.062.877.969,75;;;;;;
16-Mar-2023;276,20;+10,76;+4,05%;265,21;263,28;276,56;54.832.140;14.942.714.270,00;-107.488.210.827,75;;;;;;
15-Mar-2023;265,44;+4,65;+1,78%;259,98;259,21;266,48;46.028.047;12.139.390.617,00;-122.430.925.097,75;;;;;;
14-Mar-2023;260,79;+6,87;+2,71%;256,75;255,86;261,07;33.620.293;8.712.414.541,00;-134.570.315.714,75;;;;;;
13-Mar-2023;253,92;+5,33;+2,14%;247,40;245,73;257,91;33.339.721;8.459.972.814,00;-143.282.730.255,75;;;;;;
10-Mar-2023;248,59;-3,73;-1,48%;251,08;247,60;252,79;28.333.930;7.073.951.152,00;-151.742.703.069,75;;;;;;
09-Mar-2023;252,32;-1,38;-0,54%;255,82;251,58;259,56;26.653.387;6.802.928.549,00;-144.668.751.917,75;;;;;;
08-Mar-2023;253,70;-0,45;-0,18%;254,04;250,81;254,54;17.340.217;4.383.675.758,00;-137.865.823.368,75;;;;;;
07-Mar-2023;254,15;-2,72;-1,06%;256,30;253,39;257,69;21.473.179;5.473.797.767,00;-133.482.147.610,75;;;;;;
06-Mar-2023;256,87;+1,58;+0,62%;256,43;255,98;260,12;24.109.849;6.215.296.306,00;-128.008.349.843,75;;;;;;
03-Mar-2023;255,29;+4,18;+1,66%;252,19;251,39;255,62;30.760.136;7.833.043.844,00;-134.223.646.149,75;;;;;;
02-Mar-2023;251,11;+4,84;+1,97%;246,55;245,61;251,40;24.833.646;6.179.897.897,00;-142.056.689.993,75;;;;;;
01-Mar-2023;246,27;-3,15;-1,26%;250,76;245,79;250,93;27.565.259;6.820.677.170,00;-148.236.587.890,75;;;;;;
28-Feb-2023;249,42;-0,74;-0,30%;249,07;248,73;251,49;22.490.950;5.617.768.781,00;-141.415.910.720,75;;;;;;
27-Feb-2023;250,16;+0,94;+0,38%;252,46;249,39;252,82;21.190.042;5.308.027.584,00;-135.798.141.939,75;;;;;;
24-Feb-2023;249,22;-5,55;-2,18%;249,96;248,10;251,00;24.990.905;6.232.949.315,00;-141.106.169.523,75;;;;;;
23-Feb-2023;254,77;+3,26;+1,30%;255,56;250,48;256,84;29.219.095;7.419.915.907,00;-134.873.220.208,75;;;;;;
22-Feb-2023;251,51;-1,16;-0,46%;254,09;250,34;254,34;22.491.056;5.672.390.878,00;-142.293.136.115,75;;;;;;
21-Feb-2023;252,67;-5,39;-2,09%;254,48;251,59;255,49;28.397.444;7.185.258.251,00;-136.620.745.237,75;;;;;;
17-Feb-2023;258,06;-4,09;-1,56%;259,39;256,00;260,09;30.000.055;7.730.573.893,00;-129.435.486.986,75;;;;;;
16-Feb-2023;262,15;-7,17;-2,66%;264,02;261,90;266,74;29.603.616;7.818.349.972,00;-121.704.913.093,75;;;;;;
15-Feb-2023;269,32;-2,85;-1,05%;268,32;266,18;270,73;28.962.163;7.774.170.802,00;-113.886.563.121,75;;;;;;
14-Feb-2023;272,17;+0,85;+0,31%;272,67;269,28;274,97;37.047.924;10.078.394.806,00;-106.112.392.319,75;;;;;;
13-Feb-2023;271,32;+8,22;+3,12%;267,64;267,15;274,60;44.630.921;12.114.784.583,00;-116.190.787.125,75;;;;;;
10-Feb-2023;263,10;-0,52;-0,20%;261,53;260,66;264,09;25.818.489;6.774.841.101,00;-128.305.571.708,75;;;;;;
09-Feb-2023;263,62;-3,11;-1,17%;273,80;262,80;273,98;42.375.102;11.327.033.136,00;-121.530.730.607,75;;;;;;
08-Feb-2023;266,73;-0,83;-0,31%;273,20;266,21;276,76;54.686.049;14.783.993.206,00;-110.203.697.471,75;;;;;;
07-Feb-2023;267,56;+10,79;+4,20%;260,53;260,08;268,78;50.841.365;13.457.189.811,00;-95.419.704.265,75;;;;;;
06-Feb-2023;256,77;-1,58;-0,61%;257,44;254,78;258,30;22.517.997;5.781.720.026,00;-108.876.894.076,75;;;;;;
03-Feb-2023;258,35;-6,25;-2,36%;259,54;257,10;264,20;29.077.256;7.558.109.901,00;-103.095.174.050,75;;;;;;
02-Feb-2023;264,60;+11,85;+4,69%;258,82;257,25;264,69;39.940.437;10.449.363.612,00;-95.537.064.149,75;;;;;;
01-Feb-2023;252,75;+4,94;+1,99%;248,00;245,47;255,18;31.259.912;7.824.892.487,00;-105.986.427.761,75;;;;;;
31-Jan-2023;247,81;+5,10;+2,10%;243,45;242,95;247,95;26.541.072;6.543.365.663,00;-113.811.320.248,75;;;;;;
30-Jan-2023;242,71;-5,45;-2,20%;244,51;242,20;245,60;25.867.365;6.291.367.388,00;-120.354.685.911,75;;;;;;
27-Jan-2023;248,16;+0,16;+0,06%;248,99;246,83;249,83;26.498.939;6.582.165.354,00;-114.063.318.523,75;;;;;;
26-Jan-2023;248,00;+7,39;+3,07%;243,65;242,00;248,31;33.454.491;8.210.099.564,00;-120.645.483.877,75;;;;;;
25-Jan-2023;240,61;-1,43;-0,59%;234,48;230,90;243,30;66.526.641;15.798.449.175,00;-128.855.583.441,75;;;;;;
24-Jan-2023;242,04;-0,54;-0,22%;242,50;240,44;243,95;40.234.444;9.808.604.344,00;-113.057.134.266,75;;;;;;
23-Jan-2023;242,58;+2,36;+0,98%;241,10;239,65;245,17;31.933.951;7.751.996.341,00;-103.248.529.922,75;;;;;;
20-Jan-2023;240,22;+8,29;+3,57%;234,86;234,51;240,74;35.389.809;8.430.148.081,00;-111.000.526.263,75;;;;;;
19-Jan-2023;231,93;-3,88;-1,65%;233,78;230,68;235,52;28.623.033;6.655.960.440,00;-119.430.674.344,75;;;;;;
18-Jan-2023;235,81;-4,54;-1,89%;241,57;235,52;242,38;30.028.692;7.143.076.488,00;-112.774.713.904,75;;;;;;
17-Jan-2023;240,35;+1,12;+0,47%;237,97;237,09;240,91;29.831.257;7.149.674.133,00;-105.631.637.416,75;;;;;;
13-Jan-2023;239,23;+0,72;+0,30%;237,00;234,92;239,37;21.333.265;5.066.112.838,00;-112.781.311.549,75;;;;;;
12-Jan-2023;238,51;+2,74;+1,16%;235,26;233,56;239,90;27.269.486;6.485.038.567,00;-117.847.424.387,75;;;;;;
11-Jan-2023;235,77;+6,92;+3,02%;231,29;231,11;235,95;28.669.331;6.708.170.206,00;-124.332.462.954,75;;;;;;
10-Jan-2023;228,85;+1,73;+0,76%;227,76;227,33;231,31;27.033.881;6.185.022.600,00;-131.040.633.160,75;;;;;;
09-Jan-2023;227,12;+2,19;+0,97%;226,45;226,41;231,24;27.369.784;6.256.701.688,00;-137.225.655.760,75;;;;;;
06-Jan-2023;224,93;+2,62;+1,18%;223,00;219,35;225,76;43.613.574;9.742.346.231,00;-143.482.357.448,75;;;;;;
05-Jan-2023;222,31;-6,79;-2,96%;227,20;221,76;227,55;39.585.623;8.851.500.316,00;-153.224.703.679,75;;;;;;
04-Jan-2023;229,10;-10,48;-4,37%;232,28;225,96;232,87;50.623.394;11.570.069.912,00;-144.373.203.363,75;;;;;;
03-Jan-2023;239,58;-0,24;-0,10%;243,08;237,40;245,75;25.740.036;6.173.473.583,00;-132.803.133.451,75;;;;;;
30-Dec-2022;239,82;-1,19;-0,49%;238,21;236,66;239,96;21.938.472;5.236.682.899,00;-126.629.659.868,75;;;;;;
29-Dec-2022;241,01;+6,48;+2,76%;235,65;235,65;241,92;19.770.693;4.748.597.640,00;-121.392.976.969,75;;;;;;
28-Dec-2022;234,53;-2,43;-1,03%;236,89;234,17;239,72;17.457.104;4.124.241.315,00;-126.141.574.609,75;;;;;;
27-Dec-2022;236,96;-1,77;-0,74%;238,70;235,83;238,93;16.688.648;3.959.615.799,00;-122.017.333.294,75;;;;;;
23-Dec-2022;238,73;+0,54;+0,23%;236,11;233,94;238,87;21.206.982;5.031.719.981,00;-118.057.717.495,75;;;;;;
22-Dec-2022;238,19;-6,24;-2,55%;241,26;233,87;241,99;28.651.664;6.794.468.439,00;-123.089.437.476,75;;;;;;
21-Dec-2022;244,43;+2,63;+1,09%;241,69;240,11;245,62;23.690.607;5.781.269.242,00;-116.294.969.037,75;;;;;;
20-Dec-2022;241,80;+1,35;+0,56%;239,40;238,42;242,91;25.150.802;6.070.489.988,00;-122.076.238.279,75;;;;;;
19-Dec-2022;240,45;-4,24;-1,73%;244,86;238,71;245,21;29.696.436;7.147.194.171,00;-128.146.728.267,75;;;;;;
16-Dec-2022;244,69;-4,32;-1,73%;248,55;243,51;249,84;86.101.994;21.120.572.320,00;-120.999.534.096,75;;;;;;
15-Dec-2022;249,01;-8,21;-3,19%;253,72;247,34;254,20;35.568.093;8.876.845.374,00;-99.878.961.776,75;;;;;;
14-Dec-2022;257,22;+0,30;+0,12%;257,13;254,31;262,59;35.410.933;9.163.821.664,00;-91.002.116.402,75;;;;;;
13-Dec-2022;256,92;+4,41;+1,75%;261,69;253,07;263,92;42.196.884;10.890.987.332,00;-100.165.938.066,75;;;;;;
12-Dec-2022;252,51;+7,09;+2,89%;247,45;247,17;252,54;30.665.069;7.693.996.883,00;-111.056.925.398,75;;;;;;
09-Dec-2022;245,42;-1,98;-0,80%;244,70;244,16;248,31;20.609.743;5.074.538.910,00;-118.750.922.281,75;;;;;;
08-Dec-2022;247,40;+3,03;+1,24%;244,84;243,06;248,74;22.611.757;5.579.491.513,00;-113.676.383.371,75;;;;;;
07-Dec-2022;244,37;-0,75;-0,31%;244,83;242,21;246,16;20.481.522;5.006.944.630,00;-119.255.874.884,75;;;;;;
06-Dec-2022;245,12;-5,08;-2,03%;250,82;243,78;251,86;22.463.727;5.529.889.578,00;-114.248.930.254,75;;;;;;
05-Dec-2022;250,20;-4,82;-1,89%;252,01;248,06;253,82;23.435.294;5.874.748.591,00;-108.719.040.676,75;;;;;;
02-Dec-2022;255,02;+0,33;+0,13%;249,82;249,69;256,06;21.528.520;5.449.171.987,00;-102.844.292.085,75;;;;;;
01-Dec-2022;254,69;-0,45;-0,18%;253,87;250,92;256,12;26.041.524;6.623.908.617,00;-108.293.464.072,75;;;;;;
30-Nov-2022;255,14;+14,81;+6,16%;240,57;239,86;255,33;47.594.239;11.918.187.215,00;-101.669.555.455,75;;;;;;
29-Nov-2022;240,33;-1,43;-0,59%;241,40;238,21;242,79;17.956.313;4.314.464.827,00;-113.587.742.670,75;;;;;;
28-Nov-2022;241,76;-5,73;-2,32%;246,08;240,80;246,65;24.810.271;6.017.327.058,00;-109.273.277.843,75;;;;;;
25-Nov-2022;247,49;-0,09;-0,04%;247,31;246,73;248,70;9.200.772;2.278.816.560,00;-103.255.950.785,75;;;;;;
23-Nov-2022;247,58;+2,55;+1,04%;245,11;244,27;248,28;19.508.462;4.816.185.581,00;-100.977.134.225,75;;;;;;
22-Nov-2022;245,03;+2,98;+1,23%;243,59;240,71;245,31;19.665.699;4.791.556.003,00;-105.793.319.806,75;;;;;;
21-Nov-2022;242,05;+0,83;+0,34%;241,43;241,19;244,67;26.394.700;6.394.989.590,00;-110.584.875.809,75;;;;;;
18-Nov-2022;241,22;-0,46;-0,19%;243,51;239,03;243,74;27.613.523;6.648.449.615,00;-116.979.865.399,75;;;;;;
17-Nov-2022;241,68;-0,05;-0,02%;237,78;237,63;243,25;23.123.544;5.577.532.837,00;-110.331.415.784,75;;;;;;
16-Nov-2022;241,73;-0,24;-0,10%;242,79;240,42;243,80;24.093.272;5.832.014.868,00;-104.753.882.947,75;;;;;;
15-Nov-2022;241,97;+0,42;+0,17%;245,66;240,03;247,00;31.390.117;7.638.630.192,00;-98.921.868.079,75;;;;;;
14-Nov-2022;241,55;-5,56;-2,25%;241,99;239,21;243,91;31.123.340;7.534.857.693,00;-106.560.498.271,75;;;;;;
11-Nov-2022;247,11;+4,13;+1,70%;242,99;241,93;247,99;34.620.246;8.502.169.857,00;-99.025.640.578,75;;;;;;
10-Nov-2022;242,98;+18,47;+8,23%;235,43;235,00;243,33;46.268.021;11.097.029.339,00;-107.527.810.435,75;;;;;;
09-Nov-2022;224,51;-4,36;-1,91%;227,37;224,33;228,63;27.852.910;6.294.239.406,00;-118.624.839.774,75;;;;;;
08-Nov-2022;228,87;+1,00;+0,44%;228,70;225,84;231,65;28.192.548;6.462.269.637,00;-112.330.600.368,75;;;;;;
07-Nov-2022;227,87;+6,48;+2,93%;221,99;221,28;228,41;33.497.979;7.565.796.862,00;-118.792.870.005,75;;;;;;
04-Nov-2022;221,39;+7,14;+3,33%;217,55;213,43;221,59;36.789.063;8.032.874.653,00;-126.358.666.867,75;;;;;;
03-Nov-2022;214,25;-5,85;-2,66%;220,09;213,98;220,41;36.633.922;7.936.816.725,00;-134.391.541.520,75;;;;;;
02-Nov-2022;220,10;-8,07;-3,54%;229,46;220,04;231,30;38.407.008;8.632.749.108,00;-126.454.724.795,75;;;;;;
01-Nov-2022;228,17;-3,96;-1,71%;234,60;227,33;235,74;30.592.271;7.013.991.470,00;-117.821.975.687,75;;;;;;
31-Oct-2022;232,13;-3,74;-1,59%;233,76;231,15;234,92;28.357.265;6.599.102.980,00;-110.807.984.217,75;;;;;;
28-Oct-2022;235,87;+9,12;+4,02%;226,24;226,05;236,60;40.647.724;9.477.601.314,00;-104.208.881.237,75;;;;;;
27-Oct-2022;226,75;-4,57;-1,98%;231,04;225,78;233,69;40.424.645;9.202.231.648,00;-113.686.482.551,75;;;;;;
26-Oct-2022;231,32;-19,34;-7,72%;231,17;230,06;238,30;82.684.846;19.312.952.180,00;-104.484.250.903,75;;;;;;
25-Oct-2022;250,66;+3,41;+1,38%;247,26;245,83;251,04;34.775.505;8.621.345.078,00;-85.171.298.723,75;;;;;;
