NASDAQ 100 Index | Price History                                          07-Mar-2026 19:34;;;;;;;;;;
.NDX History     5 Minutes     07-Mar-2025 21:35 - 06-Mar-2026 05:15;;;;;;;;;;
Exchange Date;Exchange Time;Local Date;Local Time;Close;Net;%Chg;Open;Low;High;Volume
23-Sep-2025;03.10;24-Sep-2025;03.10;24.580,17;0,00;0,00%;24.580,17;24.580,17;24.580,17;555.258
23-Sep-2025;03.05;24-Sep-2025;03.05;24.580,17;-0,11;-0,00%;24.584,14;24.579,84;24.584,99;149.796.792
23-Sep-2025;03.00;24-Sep-2025;03.00;24.580,28;-12,11;-0,05%;24.588,51;24.573,68;24.593,60;10.156.291
23-Sep-2025;02.55;24-Sep-2025;02.55;24.592,39;+6,67;+0,03%;24.585,71;24.574,37;24.597,56;7.679.374
23-Sep-2025;02.50;24-Sep-2025;02.50;24.585,71;+0,04;+0,00%;24.585,67;24.578,10;24.593,39;3.645.281
23-Sep-2025;02.45;24-Sep-2025;02.45;24.585,67;+10,96;+0,04%;24.574,72;24.573,63;24.587,19;3.210.263
23-Sep-2025;02.40;24-Sep-2025;02.40;24.574,71;+3,40;+0,01%;24.572,55;24.565,43;24.577,20;2.851.173
23-Sep-2025;02.35;24-Sep-2025;02.35;24.571,31;+11,97;+0,05%;24.559,25;24.559,25;24.573,53;2.763.389
23-Sep-2025;02.30;24-Sep-2025;02.30;24.559,34;-3,47;-0,01%;24.562,41;24.552,91;24.564,57;2.378.434
23-Sep-2025;02.25;24-Sep-2025;02.25;24.562,81;-17,84;-0,07%;24.580,45;24.558,38;24.581,36;2.316.006
23-Sep-2025;02.20;24-Sep-2025;02.20;24.580,65;+18,95;+0,08%;24.562,49;24.559,86;24.583,79;2.427.902
23-Sep-2025;02.15;24-Sep-2025;02.15;24.561,70;+7,00;+0,03%;24.554,70;24.554,60;24.568,19;2.324.235
23-Sep-2025;02.10;24-Sep-2025;02.10;24.554,70;+0,84;+0,00%;24.553,68;24.546,54;24.556,82;2.484.612
23-Sep-2025;02.05;24-Sep-2025;02.05;24.553,86;+4,94;+0,02%;24.548,74;24.548,73;24.569,46;2.055.664
23-Sep-2025;02.00;24-Sep-2025;02.00;24.548,93;-8,47;-0,03%;24.557,63;24.542,93;24.561,83;2.184.411
23-Sep-2025;01.55;24-Sep-2025;01.55;24.557,39;-10,16;-0,04%;24.567,55;24.553,72;24.571,32;1.552.241
23-Sep-2025;01.50;24-Sep-2025;01.50;24.567,55;+0,68;+0,00%;24.567,04;24.566,16;24.578,31;1.588.574
23-Sep-2025;01.45;24-Sep-2025;01.45;24.566,87;+4,51;+0,02%;24.562,42;24.558,83;24.570,01;1.669.426
23-Sep-2025;01.40;24-Sep-2025;01.40;24.562,36;-25,10;-0,10%;24.587,48;24.561,61;24.591,16;1.732.888
23-Sep-2025;01.35;24-Sep-2025;01.35;24.587,47;+20,79;+0,08%;24.566,34;24.564,90;24.588,91;1.993.702
23-Sep-2025;01.30;24-Sep-2025;01.30;24.566,68;+11,87;+0,05%;24.554,94;24.554,94;24.581,20;2.030.047
23-Sep-2025;01.25;24-Sep-2025;01.25;24.554,81;+2,25;+0,01%;24.552,60;24.546,61;24.561,93;2.211.955
23-Sep-2025;01.20;24-Sep-2025;01.20;24.552,56;-14,63;-0,06%;24.567,19;24.551,85;24.569,76;1.931.608
23-Sep-2025;01.15;24-Sep-2025;01.15;24.567,19;-11,04;-0,04%;24.577,85;24.563,70;24.579,48;1.779.949
23-Sep-2025;01.10;24-Sep-2025;01.10;24.578,23;-1,30;-0,01%;24.579,31;24.571,97;24.584,31;1.522.160
23-Sep-2025;01.05;24-Sep-2025;01.05;24.579,53;-14,09;-0,06%;24.594,05;24.575,87;24.602,13;2.058.910
23-Sep-2025;01.00;24-Sep-2025;01.00;24.593,62;+21,43;+0,09%;24.572,20;24.571,73;24.597,31;1.781.018
23-Sep-2025;00.55;24-Sep-2025;00.55;24.572,20;-24,39;-0,10%;24.594,16;24.571,51;24.600,57;2.285.204
23-Sep-2025;00.50;24-Sep-2025;00.50;24.596,58;+38,86;+0,16%;24.558,18;24.549,54;24.596,58;3.198.404
23-Sep-2025;00.45;24-Sep-2025;00.45;24.557,73;-18,87;-0,08%;24.576,45;24.536,50;24.582,67;4.664.261
23-Sep-2025;00.40;24-Sep-2025;00.40;24.576,59;-45,56;-0,19%;24.622,28;24.574,25;24.623,26;4.461.066
23-Sep-2025;00.35;24-Sep-2025;00.35;24.622,15;-3,51;-0,01%;24.624,33;24.617,20;24.633,20;1.880.974
23-Sep-2025;00.30;24-Sep-2025;00.30;24.625,66;-27,30;-0,11%;24.653,08;24.624,74;24.655,80;2.061.264
23-Sep-2025;00.25;24-Sep-2025;00.25;24.652,96;-4,53;-0,02%;24.657,49;24.652,51;24.665,76;1.805.724
23-Sep-2025;00.20;24-Sep-2025;00.20;24.657,49;-11,36;-0,05%;24.668,23;24.657,49;24.669,83;1.503.634
23-Sep-2025;00.15;24-Sep-2025;00.15;24.668,85;-13,46;-0,05%;24.682,43;24.668,42;24.682,45;1.454.593
23-Sep-2025;00.10;24-Sep-2025;00.10;24.682,32;+12,67;+0,05%;24.670,33;24.670,33;24.682,32;1.407.401
23-Sep-2025;00.05;24-Sep-2025;00.05;24.669,64;-16,15;-0,07%;24.685,79;24.668,90;24.687,33;1.804.904
23-Sep-2025;00.00;24-Sep-2025;00.00;24.685,79;-11,03;-0,04%;24.696,26;24.674,19;24.696,26;2.034.734
23-Sep-2025;23.55;23-Sep-2025;23.55;24.696,82;-9,40;-0,04%;24.705,55;24.695,27;24.708,18;1.694.780
23-Sep-2025;23.50;23-Sep-2025;23.50;24.706,22;+13,34;+0,05%;24.693,04;24.691,91;24.706,96;1.745.773
23-Sep-2025;23.45;23-Sep-2025;23.45;24.692,88;+0,05;+0,00%;24.692,83;24.688,54;24.697,12;1.619.980
23-Sep-2025;23.40;23-Sep-2025;23.40;24.692,83;-0,46;-0,00%;24.694,28;24.678,30;24.698,44;2.274.931
23-Sep-2025;23.35;23-Sep-2025;23.35;24.693,29;+5,35;+0,02%;24.687,43;24.686,92;24.694,17;1.615.284
23-Sep-2025;23.30;23-Sep-2025;23.30;24.687,94;-11,74;-0,05%;24.699,69;24.685,68;24.700,84;1.713.851
23-Sep-2025;23.25;23-Sep-2025;23.25;24.699,68;+0,13;+0,00%;24.699,53;24.698,08;24.710,39;1.640.038
23-Sep-2025;23.20;23-Sep-2025;23.20;24.699,55;+13,11;+0,05%;24.686,46;24.685,13;24.699,55;1.691.825
23-Sep-2025;23.15;23-Sep-2025;23.15;24.686,44;+5,35;+0,02%;24.681,29;24.673,15;24.686,44;1.933.593
23-Sep-2025;23.10;23-Sep-2025;23.10;24.681,09;-18,33;-0,07%;24.699,42;24.681,09;24.701,15;1.698.675
23-Sep-2025;23.05;23-Sep-2025;23.05;24.699,42;-3,16;-0,01%;24.702,58;24.698,09;24.709,04;1.910.608
23-Sep-2025;23.00;23-Sep-2025;23.00;24.702,58;-4,57;-0,02%;24.707,27;24.697,47;24.707,82;1.619.533
23-Sep-2025;22.55;23-Sep-2025;22.55;24.707,15;-3,72;-0,02%;24.711,13;24.704,74;24.713,18;1.710.652
23-Sep-2025;22.50;23-Sep-2025;22.50;24.710,86;+5,08;+0,02%;24.705,78;24.704,57;24.719,14;1.942.190
23-Sep-2025;22.45;23-Sep-2025;22.45;24.705,78;+3,70;+0,01%;24.701,88;24.689,35;24.706,61;1.910.036
23-Sep-2025;22.40;23-Sep-2025;22.40;24.702,08;-9,42;-0,04%;24.711,58;24.702,08;24.716,14;1.857.418
23-Sep-2025;22.35;23-Sep-2025;22.35;24.711,49;-5,42;-0,02%;24.717,04;24.709,49;24.719,69;1.967.959
23-Sep-2025;22.30;23-Sep-2025;22.30;24.716,91;-12,39;-0,05%;24.729,24;24.712,95;24.729,24;1.877.575
23-Sep-2025;22.25;23-Sep-2025;22.25;24.729,30;+8,01;+0,03%;24.721,39;24.716,48;24.729,64;1.974.881
23-Sep-2025;22.20;23-Sep-2025;22.20;24.721,29;+5,85;+0,02%;24.716,59;24.708,25;24.721,73;2.221.343
23-Sep-2025;22.15;23-Sep-2025;22.15;24.715,45;+13,77;+0,06%;24.701,68;24.701,68;24.721,03;2.225.985
23-Sep-2025;22.10;23-Sep-2025;22.10;24.701,68;+2,38;+0,01%;24.699,66;24.691,81;24.702,69;2.194.560
23-Sep-2025;22.05;23-Sep-2025;22.05;24.699,30;-2,67;-0,01%;24.702,29;24.689,87;24.704,47;2.384.724
23-Sep-2025;22.00;23-Sep-2025;22.00;24.701,96;-9,01;-0,04%;24.710,79;24.701,88;24.717,26;2.159.902
23-Sep-2025;21.55;23-Sep-2025;21.55;24.710,97;+8,12;+0,03%;24.702,85;24.698,77;24.710,99;2.389.775
23-Sep-2025;21.50;23-Sep-2025;21.50;24.702,85;-5,57;-0,02%;24.707,98;24.693,16;24.710,03;2.963.984
23-Sep-2025;21.45;23-Sep-2025;21.45;24.708,42;-3,53;-0,01%;24.711,89;24.703,88;24.728,80;2.553.927
23-Sep-2025;21.40;23-Sep-2025;21.40;24.711,95;+4,14;+0,02%;24.707,51;24.704,02;24.717,26;2.810.998
23-Sep-2025;21.35;23-Sep-2025;21.35;24.707,81;-2,58;-0,01%;24.711,03;24.706,52;24.718,24;2.861.839
23-Sep-2025;21.30;23-Sep-2025;21.30;24.710,39;+16,83;+0,07%;24.692,76;24.692,03;24.721,03;3.218.133
23-Sep-2025;21.25;23-Sep-2025;21.25;24.693,57;-22,35;-0,09%;24.716,06;24.692,78;24.720,28;3.425.908
23-Sep-2025;21.20;23-Sep-2025;21.20;24.715,92;-2,65;-0,01%;24.718,57;24.706,94;24.719,23;3.369.086
23-Sep-2025;21.15;23-Sep-2025;21.15;24.718,57;+9,61;+0,04%;24.709,10;24.699,85;24.719,34;3.520.721
23-Sep-2025;21.10;23-Sep-2025;21.10;24.708,96;+10,39;+0,04%;24.698,12;24.697,97;24.717,22;3.589.971
23-Sep-2025;21.05;23-Sep-2025;21.05;24.698,58;+2,55;+0,01%;24.694,38;24.684,58;24.706,34;4.703.686
23-Sep-2025;21.00;23-Sep-2025;21.00;24.696,03;-10,14;-0,04%;24.706,16;24.690,30;24.706,48;4.647.888
23-Sep-2025;20.55;23-Sep-2025;20.55;24.706,16;-5,69;-0,02%;24.710,11;24.703,13;24.727,78;4.615.847
23-Sep-2025;20.50;23-Sep-2025;20.50;24.711,85;-0,84;-0,00%;24.710,47;24.703,98;24.726,68;5.226.090
23-Sep-2025;20.45;23-Sep-2025;20.45;24.712,69;-24,47;-0,10%;24.737,84;24.699,26;24.742,05;5.689.095
23-Sep-2025;20.40;23-Sep-2025;20.40;24.737,16;-11,75;-0,05%;24.748,91;24.721,70;24.753,61;5.970.393
23-Sep-2025;20.35;23-Sep-2025;20.35;24.748,91;-12,16;-0,05%;24.752,74;24.740,66;24.764,30;24.566.553
22-Sep-2025;04.15;23-Sep-2025;04.15;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;22.588
22-Sep-2025;04.10;23-Sep-2025;04.10;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;17.826
22-Sep-2025;04.05;23-Sep-2025;04.05;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;43.325
22-Sep-2025;04.00;23-Sep-2025;04.00;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;41.076
22-Sep-2025;03.55;23-Sep-2025;03.55;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;27.753
22-Sep-2025;03.50;23-Sep-2025;03.50;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;28.863
22-Sep-2025;03.45;23-Sep-2025;03.45;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;52.588
22-Sep-2025;03.40;23-Sep-2025;03.40;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;40.250
22-Sep-2025;03.35;23-Sep-2025;03.35;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;59.908
22-Sep-2025;03.30;23-Sep-2025;03.30;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;30.372
22-Sep-2025;03.25;23-Sep-2025;03.25;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;41.245
22-Sep-2025;03.20;23-Sep-2025;03.20;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;58.410
22-Sep-2025;03.15;23-Sep-2025;03.15;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;100.352
22-Sep-2025;03.10;23-Sep-2025;03.10;24.761,07;0,00;0,00%;24.761,07;24.761,07;24.761,07;153.463
22-Sep-2025;03.05;23-Sep-2025;03.05;24.761,07;-1,78;-0,01%;24.761,97;24.758,49;24.763,13;163.391.402
22-Sep-2025;03.00;23-Sep-2025;03.00;24.762,85;+6,34;+0,03%;24.755,49;24.755,49;24.771,05;15.927.052
22-Sep-2025;02.55;23-Sep-2025;02.55;24.756,51;-2,76;-0,01%;24.768,59;24.745,55;24.768,59;8.630.646
22-Sep-2025;02.50;23-Sep-2025;02.50;24.759,27;+11,31;+0,05%;24.748,57;24.747,56;24.759,27;3.686.422
22-Sep-2025;02.45;23-Sep-2025;02.45;24.747,96;-5,21;-0,02%;24.753,17;24.745,07;24.758,49;3.359.375
22-Sep-2025;02.40;23-Sep-2025;02.40;24.753,17;-11,92;-0,05%;24.765,00;24.748,65;24.767,01;3.299.444
22-Sep-2025;02.35;23-Sep-2025;02.35;24.765,08;-8,19;-0,03%;24.773,18;24.763,96;24.774,44;3.086.041
22-Sep-2025;02.30;23-Sep-2025;02.30;24.773,28;+2,25;+0,01%;24.771,29;24.766,62;24.773,47;2.468.155
22-Sep-2025;02.25;23-Sep-2025;02.25;24.771,03;-0,20;-0,00%;24.770,79;24.766,34;24.774,67;2.552.202
22-Sep-2025;02.20;23-Sep-2025;02.20;24.771,23;-6,12;-0,02%;24.777,36;24.768,94;24.781,73;2.670.920
22-Sep-2025;02.15;23-Sep-2025;02.15;24.777,34;+5,08;+0,02%;24.772,18;24.769,62;24.777,97;2.743.604
22-Sep-2025;02.10;23-Sep-2025;02.10;24.772,26;+7,65;+0,03%;24.764,69;24.763,24;24.772,84;2.174.994
22-Sep-2025;02.05;23-Sep-2025;02.05;24.764,61;-1,74;-0,01%;24.767,13;24.763,36;24.770,78;2.290.349
22-Sep-2025;02.00;23-Sep-2025;02.00;24.766,36;+8,62;+0,03%;24.757,96;24.757,06;24.767,42;1.910.322
22-Sep-2025;01.55;23-Sep-2025;01.55;24.757,74;-7,85;-0,03%;24.765,57;24.757,43;24.768,08;1.709.791
22-Sep-2025;01.50;23-Sep-2025;01.50;24.765,58;+1,00;+0,00%;24.764,58;24.764,32;24.773,35;1.730.522
22-Sep-2025;01.45;23-Sep-2025;01.45;24.764,58;-5,12;-0,02%;24.769,36;24.761,29;24.770,47;1.796.408
22-Sep-2025;01.40;23-Sep-2025;01.40;24.769,70;+7,30;+0,03%;24.762,60;24.760,87;24.771,00;1.890.558
22-Sep-2025;01.35;23-Sep-2025;01.35;24.762,40;+0,45;+0,00%;24.762,34;24.760,45;24.768,57;1.696.025
22-Sep-2025;01.30;23-Sep-2025;01.30;24.761,95;+6,43;+0,03%;24.755,52;24.754,88;24.762,18;1.603.646
22-Sep-2025;01.25;23-Sep-2025;01.25;24.755,52;-4,99;-0,02%;24.760,62;24.752,38;24.763,67;1.622.254
22-Sep-2025;01.20;23-Sep-2025;01.20;24.760,52;+3,99;+0,02%;24.756,00;24.755,40;24.767,83;1.757.923
22-Sep-2025;01.15;23-Sep-2025;01.15;24.756,53;+5,73;+0,02%;24.749,36;24.748,39;24.757,90;2.032.904
22-Sep-2025;01.10;23-Sep-2025;01.10;24.750,80;+3,23;+0,01%;24.747,63;24.743,80;24.753,37;1.900.267
22-Sep-2025;01.05;23-Sep-2025;01.05;24.747,57;+2,78;+0,01%;24.744,22;24.741,74;24.749,45;1.991.080
22-Sep-2025;01.00;23-Sep-2025;01.00;24.744,79;-2,50;-0,01%;24.747,93;24.738,13;24.747,93;1.835.203
22-Sep-2025;00.55;23-Sep-2025;00.55;24.747,30;-3,91;-0,02%;24.751,21;24.747,30;24.754,67;1.833.884
22-Sep-2025;00.50;23-Sep-2025;00.50;24.751,21;+2,20;+0,01%;24.749,11;24.743,91;24.755,20;1.944.133
22-Sep-2025;00.45;23-Sep-2025;00.45;24.749,01;+4,67;+0,02%;24.744,44;24.738,49;24.751,47;2.265.287
22-Sep-2025;00.40;23-Sep-2025;00.40;24.744,34;+6,64;+0,03%;24.737,41;24.731,95;24.745,95;1.776.003
22-Sep-2025;00.35;23-Sep-2025;00.35;24.737,70;-6,30;-0,03%;24.744,00;24.736,31;24.749,35;1.954.994
22-Sep-2025;00.30;23-Sep-2025;00.30;24.744,00;+2,38;+0,01%;24.741,69;24.739,38;24.747,57;2.050.572
22-Sep-2025;00.25;23-Sep-2025;00.25;24.741,62;+12,70;+0,05%;24.728,51;24.728,08;24.745,63;2.397.392
22-Sep-2025;00.20;23-Sep-2025;00.20;24.728,92;-3,32;-0,01%;24.732,11;24.724,57;24.738,98;2.595.140
22-Sep-2025;00.15;23-Sep-2025;00.15;24.732,24;-11,91;-0,05%;24.744,14;24.729,94;24.746,08;2.463.508
22-Sep-2025;00.10;23-Sep-2025;00.10;24.744,14;-1,86;-0,01%;24.746,01;24.738,62;24.747,14;2.491.871
22-Sep-2025;00.05;23-Sep-2025;00.05;24.746,01;+8,06;+0,03%;24.738,82;24.734,10;24.746,54;2.716.212
22-Sep-2025;00.00;23-Sep-2025;00.00;24.737,95;-6,78;-0,03%;24.745,22;24.734,05;24.750,00;3.565.365
22-Sep-2025;23.55;22-Sep-2025;23.55;24.744,73;+11,78;+0,05%;24.733,19;24.733,19;24.748,81;3.072.771
22-Sep-2025;23.50;22-Sep-2025;23.50;24.732,96;-3,41;-0,01%;24.736,35;24.726,62;24.738,68;2.946.964
22-Sep-2025;23.45;22-Sep-2025;23.45;24.736,37;-2,64;-0,01%;24.738,31;24.734,46;24.746,52;3.494.962
22-Sep-2025;23.40;22-Sep-2025;23.40;24.739,00;-2,17;-0,01%;24.741,18;24.728,45;24.741,95;3.842.916
22-Sep-2025;23.35;22-Sep-2025;23.35;24.741,18;+10,71;+0,04%;24.729,95;24.725,94;24.741,18;4.235.382
22-Sep-2025;23.30;22-Sep-2025;23.30;24.730,46;+15,45;+0,06%;24.712,87;24.707,62;24.732,29;4.223.387
22-Sep-2025;23.25;22-Sep-2025;23.25;24.715,01;+8,26;+0,03%;24.706,83;24.701,75;24.727,54;5.467.374
22-Sep-2025;23.20;22-Sep-2025;23.20;24.706,75;-4,43;-0,02%;24.711,18;24.706,75;24.725,74;5.314.281
22-Sep-2025;23.15;22-Sep-2025;23.15;24.711,18;+15,88;+0,06%;24.696,12;24.692,43;24.712,47;6.162.632
22-Sep-2025;23.10;22-Sep-2025;23.10;24.695,30;+16,51;+0,07%;24.678,72;24.666,16;24.696,62;4.611.790
22-Sep-2025;23.05;22-Sep-2025;23.05;24.678,79;+8,36;+0,03%;24.669,45;24.669,07;24.685,54;4.773.407
22-Sep-2025;23.00;22-Sep-2025;23.00;24.670,44;-2,29;-0,01%;24.672,76;24.666,85;24.673,52;2.278.552
22-Sep-2025;22.55;22-Sep-2025;22.55;24.672,73;+0,93;+0,00%;24.672,19;24.666,94;24.677,71;1.990.285
22-Sep-2025;22.50;22-Sep-2025;22.50;24.671,79;+4,46;+0,02%;24.667,41;24.667,41;24.673,01;2.123.251
22-Sep-2025;22.45;22-Sep-2025;22.45;24.667,33;-1,05;-0,00%;24.668,38;24.663,64;24.670,79;2.114.857
22-Sep-2025;22.40;22-Sep-2025;22.40;24.668,38;+10,55;+0,04%;24.654,96;24.651,48;24.669,46;2.971.838
22-Sep-2025;22.35;22-Sep-2025;22.35;24.657,83;-20,36;-0,08%;24.677,87;24.657,08;24.681,59;3.024.541
22-Sep-2025;22.30;22-Sep-2025;22.30;24.678,19;+4,31;+0,02%;24.674,23;24.670,00;24.679,40;2.590.516
22-Sep-2025;22.25;22-Sep-2025;22.25;24.673,88;+11,54;+0,05%;24.662,34;24.660,67;24.674,21;2.503.152
22-Sep-2025;22.20;22-Sep-2025;22.20;24.662,34;-4,02;-0,02%;24.665,86;24.659,87;24.670,59;2.244.853
22-Sep-2025;22.15;22-Sep-2025;22.15;24.666,37;-12,76;-0,05%;24.678,43;24.664,53;24.681,15;2.470.320
22-Sep-2025;22.10;22-Sep-2025;22.10;24.679,13;+4,21;+0,02%;24.674,52;24.670,36;24.680,64;2.532.454
22-Sep-2025;22.05;22-Sep-2025;22.05;24.674,93;-9,59;-0,04%;24.684,51;24.674,57;24.692,80;2.845.279
22-Sep-2025;22.00;22-Sep-2025;22.00;24.684,51;+7,90;+0,03%;24.677,18;24.676,47;24.686,16;2.192.088
22-Sep-2025;21.55;22-Sep-2025;21.55;24.676,61;+2,39;+0,01%;24.674,47;24.672,88;24.687,58;2.450.014
22-Sep-2025;21.50;22-Sep-2025;21.50;24.674,23;-1,91;-0,01%;24.676,13;24.672,73;24.681,93;2.401.647
22-Sep-2025;21.45;22-Sep-2025;21.45;24.676,13;+9,43;+0,04%;24.665,98;24.665,98;24.679,27;2.346.072
22-Sep-2025;21.40;22-Sep-2025;21.40;24.666,71;+10,26;+0,04%;24.655,76;24.654,81;24.666,91;2.386.411
22-Sep-2025;21.35;22-Sep-2025;21.35;24.656,44;-7,77;-0,03%;24.663,39;24.650,38;24.663,62;2.660.151
22-Sep-2025;21.30;22-Sep-2025;21.30;24.664,21;+14,88;+0,06%;24.649,33;24.643,15;24.664,21;2.949.200
22-Sep-2025;21.25;22-Sep-2025;21.25;24.649,33;+21,45;+0,09%;24.628,31;24.628,16;24.650,55;3.130.382
22-Sep-2025;21.20;22-Sep-2025;21.20;24.627,88;+7,70;+0,03%;24.620,09;24.616,73;24.636,03;3.060.623
22-Sep-2025;21.15;22-Sep-2025;21.15;24.620,18;-17,26;-0,07%;24.637,92;24.612,88;24.638,19;3.350.894
22-Sep-2025;21.10;22-Sep-2025;21.10;24.637,44;+5,11;+0,02%;24.632,33;24.630,60;24.644,89;3.440.738
22-Sep-2025;21.05;22-Sep-2025;21.05;24.632,33;+2,31;+0,01%;24.630,09;24.624,40;24.640,98;4.715.678
22-Sep-2025;21.00;22-Sep-2025;21.00;24.630,02;-4,88;-0,02%;24.634,41;24.615,28;24.638,04;3.963.990
22-Sep-2025;20.55;22-Sep-2025;20.55;24.634,89;+18,22;+0,07%;24.617,39;24.615,28;24.635,19;3.945.192
22-Sep-2025;20.50;22-Sep-2025;20.50;24.616,67;+12,20;+0,05%;24.604,61;24.598,78;24.621,84;4.567.340
22-Sep-2025;20.45;22-Sep-2025;20.45;24.604,47;+14,39;+0,06%;24.590,27;24.578,09;24.606,16;6.402.614
22-Sep-2025;20.40;22-Sep-2025;20.40;24.590,09;-17,70;-0,07%;24.606,36;24.589,33;24.615,20;9.308.994
22-Sep-2025;20.35;22-Sep-2025;20.35;24.607,79;-18,46;-0,07%;24.588,18;24.581,92;24.617,32;22.496.548
19-Sep-2025;04.15;20-Sep-2025;04.15;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;14.015
19-Sep-2025;04.10;20-Sep-2025;04.10;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;15.172
19-Sep-2025;04.05;20-Sep-2025;04.05;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;37.263
19-Sep-2025;04.00;20-Sep-2025;04.00;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;34.172
19-Sep-2025;03.55;20-Sep-2025;03.55;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;33.082
19-Sep-2025;03.50;20-Sep-2025;03.50;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;23.199
19-Sep-2025;03.45;20-Sep-2025;03.45;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;23.165
19-Sep-2025;03.40;20-Sep-2025;03.40;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;30.040
19-Sep-2025;03.35;20-Sep-2025;03.35;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;39.487
19-Sep-2025;03.30;20-Sep-2025;03.30;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;34.187
19-Sep-2025;03.25;20-Sep-2025;03.25;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;40.170
19-Sep-2025;03.20;20-Sep-2025;03.20;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;44.717
19-Sep-2025;03.15;20-Sep-2025;03.15;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;77.502
19-Sep-2025;03.10;20-Sep-2025;03.10;24.626,25;0,00;0,00%;24.626,25;24.626,25;24.626,25;135.479
19-Sep-2025;03.05;20-Sep-2025;03.05;24.626,25;-0,84;-0,00%;24.627,91;24.618,53;24.627,91;699.888.715
19-Sep-2025;03.00;20-Sep-2025;03.00;24.627,09;+0,14;+0,00%;24.626,70;24.622,74;24.641,93;21.752.868
19-Sep-2025;02.55;20-Sep-2025;02.55;24.626,94;+32,09;+0,13%;24.608,96;24.604,10;24.626,94;14.947.437
19-Sep-2025;02.50;20-Sep-2025;02.50;24.594,86;+9,23;+0,04%;24.585,66;24.584,66;24.596,68;4.518.552
19-Sep-2025;02.45;20-Sep-2025;02.45;24.585,63;-7,69;-0,03%;24.593,32;24.583,94;24.594,16;3.964.072
19-Sep-2025;02.40;20-Sep-2025;02.40;24.593,32;+1,56;+0,01%;24.591,75;24.587,54;24.594,78;3.594.110
19-Sep-2025;02.35;20-Sep-2025;02.35;24.591,75;-4,21;-0,02%;24.595,58;24.587,48;24.596,93;3.700.663
19-Sep-2025;02.30;20-Sep-2025;02.30;24.595,96;+13,37;+0,05%;24.582,28;24.582,28;24.605,20;3.254.685
19-Sep-2025;02.25;20-Sep-2025;02.25;24.582,59;-4,33;-0,02%;24.586,92;24.578,21;24.586,92;2.572.003
19-Sep-2025;02.20;20-Sep-2025;02.20;24.586,92;+0,31;+0,00%;24.586,96;24.583,96;24.591,81;2.341.989
19-Sep-2025;02.15;20-Sep-2025;02.15;24.586,61;+4,78;+0,02%;24.582,05;24.581,26;24.587,17;2.363.423
19-Sep-2025;02.10;20-Sep-2025;02.10;24.581,83;+3,72;+0,02%;24.578,13;24.575,54;24.583,64;2.296.548
19-Sep-2025;02.05;20-Sep-2025;02.05;24.578,12;+1,64;+0,01%;24.575,98;24.573,83;24.585,58;2.444.604
19-Sep-2025;02.00;20-Sep-2025;02.00;24.576,47;+11,51;+0,05%;24.564,82;24.563,87;24.576,54;2.032.118
19-Sep-2025;01.55;20-Sep-2025;01.55;24.564,97;+1,72;+0,01%;24.563,33;24.559,19;24.565,78;2.017.529
19-Sep-2025;01.50;20-Sep-2025;01.50;24.563,25;-13,18;-0,05%;24.576,62;24.560,68;24.577,97;2.206.140
19-Sep-2025;01.45;20-Sep-2025;01.45;24.576,42;+0,38;+0,00%;24.575,74;24.572,53;24.581,18;1.951.136
19-Sep-2025;01.40;20-Sep-2025;01.40;24.576,04;+3,89;+0,02%;24.571,93;24.571,56;24.577,82;1.627.325
19-Sep-2025;01.35;20-Sep-2025;01.35;24.572,15;+8,30;+0,03%;24.564,18;24.561,55;24.574,37;1.666.507
19-Sep-2025;01.30;20-Sep-2025;01.30;24.563,85;+1,49;+0,01%;24.562,37;24.557,01;24.564,34;1.930.818
19-Sep-2025;01.25;20-Sep-2025;01.25;24.562,37;-1,44;-0,01%;24.564,01;24.562,12;24.572,33;1.833.684
