Alphabet Inc | Price History                                          31-Mar-2026 08:42;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
GOOGL.O;;;;;;;;;;;;;;;
Interval: Daily;;;;;;;;;;;;;;;
History Period: 01-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
VAP: Total;32.893.779.562;;;;;;;;;;;;;;
Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
300.00 - 350.00;885.467.557;2,69%;25;2,49%;;;;;;;;;;;
250.00 - 300.00;1.375.759.970;4,18%;36;3,59%;;;;;;;;;;;
200.00 - 250.00;1.406.270.962;4,28%;43;4,29%;;;;;;;;;;;
150.00 - 200.00;10.365.255.024;31,51%;340;33,90%;;;;;;;;;;;
100.00 - 150.00;15.211.634.153;46,24%;455;45,36%;;;;;;;;;;;
50.00 - 100.00;3.649.391.896;11,09%;104;10,37%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
GOOGL.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;328,83;25-Nov-2025;Max;127.747.554;07-May-2025;Advancing;17.414.282.355;Up;532;Up;+10,22%;26-Apr-2024;Max;28.663.810.421,00;25-Nov-2025
Low;83,34;03-Nov-2022;Min;9.701.441;25-Nov-2022;Declining;15.407.058.070;Down;468;Down;-9,51%;25-Oct-2023;Min;948.401.169,00;25-Nov-2022
Avg (Close);152,05;;Avg;32.795.393;;Total;32.893.779.562;Unch;2;Period;+115,87%;03-Jan-2022 - 31-Dec-2025;Avg;4.976.879.044,40;
Avg (High-Low);206,09;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
GOOGL.O History     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Turnover - USD;Flow;;;;;;
31-Dec-2025;313,00;-0,85;-0,27%;312,85;311,44;314,58;16.377.689;5.130.789.788,00;449.538.821.341,57;;;;;;
30-Dec-2025;313,85;+0,29;+0,09%;312,50;312,46;316,95;17.380.888;5.459.755.011,00;454.669.611.129,57;;;;;;
29-Dec-2025;313,56;+0,05;+0,02%;311,37;310,62;314,02;19.621.777;6.136.900.515,00;449.209.856.118,57;;;;;;
26-Dec-2025;313,51;-0,58;-0,18%;314,48;312,28;315,09;10.899.017;3.417.139.311,00;443.072.955.603,57;;;;;;
24-Dec-2025;314,09;-0,26;-0,08%;314,77;311,92;315,08;10.097.361;3.165.708.516,00;446.490.094.914,57;;;;;;
23-Dec-2025;314,35;+4,57;+1,48%;309,63;309,32;314,94;25.478.670;7.989.736.700,00;449.655.803.430,57;;;;;;
22-Dec-2025;309,78;+2,62;+0,85%;309,88;305,30;310,13;26.429.937;8.158.765.159,00;441.666.066.730,57;;;;;;
19-Dec-2025;307,16;+4,70;+1,55%;301,73;300,97;307,25;59.943.239;18.316.778.889,00;433.507.301.571,57;;;;;;
18-Dec-2025;302,46;+5,74;+1,93%;301,72;299,23;303,96;33.518.048;10.122.720.904,00;415.190.522.682,57;;;;;;
17-Dec-2025;296,72;-9,85;-3,21%;308,01;296,12;308,09;43.930.358;13.121.867.953,00;405.067.801.778,57;;;;;;
16-Dec-2025;306,57;-1,65;-0,54%;304,95;302,59;310,77;30.585.020;9.362.564.112,00;418.189.669.731,57;;;;;;
15-Dec-2025;308,22;-1,07;-0,35%;311,32;304,88;311,42;29.151.889;8.973.688.955,00;427.552.233.843,57;;;;;;
12-Dec-2025;309,29;-3,14;-1,01%;313,70;305,56;314,87;35.940.170;11.121.482.823,00;436.525.922.798,57;;;;;;
11-Dec-2025;312,43;-7,78;-2,43%;320,08;308,60;321,12;42.353.697;13.286.715.683,00;447.647.405.621,57;;;;;;
10-Dec-2025;320,21;+3,13;+0,99%;315,83;314,68;321,31;33.428.923;10.646.597.618,00;460.934.121.304,57;;;;;;
09-Dec-2025;317,08;+3,36;+1,07%;312,37;311,90;317,99;30.194.027;9.528.725.118,00;450.287.523.686,57;;;;;;
08-Dec-2025;313,72;-7,55;-2,35%;320,05;311,22;320,44;33.909.433;10.673.856.211,00;440.758.798.568,57;;;;;;
05-Dec-2025;321,27;+3,65;+1,15%;319,49;319,17;323,16;28.851.705;9.262.466.259,00;451.432.654.779,57;;;;;;
04-Dec-2025;317,62;-2,01;-0,63%;322,23;314,70;322,36;31.240.924;9.907.788.159,00;442.170.188.520,57;;;;;;
03-Dec-2025;319,63;+3,82;+1,21%;315,89;314,10;321,58;41.838.317;13.352.199.116,00;452.077.976.679,57;;;;;;
02-Dec-2025;315,81;+0,92;+0,29%;316,74;313,91;318,38;35.854.744;11.328.795.906,00;438.725.777.563,57;;;;;;
01-Dec-2025;314,89;-5,29;-1,65%;317,70;313,89;319,85;41.182.956;13.021.519.877,00;427.396.981.657,57;;;;;;
28-Nov-2025;320,18;+0,23;+0,07%;323,37;316,79;326,85;26.018.568;8.334.109.781,00;440.418.501.534,57;;;;;;
26-Nov-2025;319,95;-3,49;-1,08%;320,68;316,79;324,50;51.373.361;16.437.291.991,00;432.084.391.753,57;;;;;;
25-Nov-2025;323,44;+4,86;+1,53%;326,21;317,65;328,83;88.632.074;28.663.810.421,00;448.521.683.744,57;;;;;;
24-Nov-2025;318,58;+18,92;+6,31%;311,13;309,60;319,48;85.165.123;26.964.328.682,00;419.857.873.323,57;;;;;;
21-Nov-2025;299,66;+10,21;+3,53%;296,42;293,85;303,92;74.137.697;22.155.302.938,00;392.893.544.641,57;;;;;;
20-Nov-2025;289,45;-3,36;-1,15%;304,54;288,67;306,42;62.025.218;18.405.221.241,00;370.738.241.703,57;;;;;;
19-Nov-2025;292,81;+8,53;+3,00%;287,16;286,63;303,81;68.198.944;20.178.489.107,00;389.143.462.944,57;;;;;;
18-Nov-2025;284,28;-0,74;-0,26%;287,92;278,20;288,80;49.158.743;14.000.129.833,00;368.964.973.837,57;;;;;;
17-Nov-2025;285,02;+8,61;+3,11%;285,78;283,57;293,95;52.670.192;15.162.910.224,00;382.965.103.670,57;;;;;;
14-Nov-2025;276,41;-2,16;-0,78%;271,41;270,70;278,56;31.647.227;8.752.473.008,00;367.802.193.446,57;;;;;;
13-Nov-2025;278,57;-8,14;-2,84%;282,34;277,24;282,84;29.494.040;8.243.586.659,00;376.554.666.454,57;;;;;;
12-Nov-2025;286,71;-4,60;-1,58%;291,68;283,69;292,01;24.829.923;7.117.557.288,00;384.798.253.113,57;;;;;;
11-Nov-2025;291,31;+1,21;+0,42%;287,75;287,32;291,92;19.842.136;5.754.139.432,00;391.915.810.401,57;;;;;;
10-Nov-2025;290,10;+11,27;+4,04%;284,42;282,86;290,80;29.557.309;8.521.891.551,00;386.161.670.969,57;;;;;;
07-Nov-2025;278,83;-5,92;-2,08%;283,21;275,19;283,78;34.479.588;9.595.232.848,00;377.639.779.418,57;;;;;;
06-Nov-2025;284,75;+0,44;+0,15%;285,33;281,14;288,35;37.173.648;10.595.072.969,00;387.235.012.266,57;;;;;;
05-Nov-2025;284,31;+6,77;+2,44%;278,87;277,34;286,42;31.010.302;8.783.577.481,00;376.639.939.297,57;;;;;;
04-Nov-2025;277,54;-6,18;-2,18%;276,75;276,26;281,27;30.078.369;8.363.436.403,00;367.856.361.816,57;;;;;;
03-Nov-2025;283,72;+2,53;+0,90%;282,18;279,80;285,53;29.785.996;8.425.110.631,00;376.219.798.219,57;;;;;;
31-Oct-2025;281,19;-0,29;-0,10%;283,21;277,03;286,00;39.267.945;11.022.568.795,00;367.794.687.588,57;;;;;;
30-Oct-2025;281,48;+6,91;+2,52%;291,59;280,06;291,59;74.875.990;21.409.094.715,00;378.817.256.383,57;;;;;;
29-Oct-2025;274,57;+7,10;+2,65%;267,75;267,67;275,34;43.580.277;11.962.091.653,00;357.408.161.668,57;;;;;;
28-Oct-2025;267,47;-1,80;-0,67%;269,69;266,50;270,73;29.738.564;7.964.220.257,00;345.446.070.015,57;;;;;;
27-Oct-2025;269,27;+9,35;+3,60%;264,82;264,28;270,14;35.235.231;9.420.847.793,00;353.410.290.272,57;;;;;;
24-Oct-2025;259,92;+6,84;+2,70%;256,58;255,32;261,68;28.655.126;7.445.813.403,00;343.989.442.479,57;;;;;;
23-Oct-2025;253,08;+1,39;+0,55%;252,98;251,85;255,04;19.901.425;5.044.766.312,00;336.543.629.076,57;;;;;;
22-Oct-2025;251,69;+1,23;+0,49%;254,37;249,29;256,36;35.029.370;8.852.293.502,00;331.498.862.764,57;;;;;;
21-Oct-2025;250,46;-6,09;-2,37%;254,74;244,15;254,88;47.312.098;11.816.850.002,00;322.646.569.262,57;;;;;;
20-Oct-2025;256,55;+3,25;+1,28%;254,69;254,23;257,33;22.350.155;5.719.194.276,00;334.463.419.264,57;;;;;;
17-Oct-2025;253,30;+1,84;+0,73%;250,76;247,81;254,22;29.671.629;7.474.435.306,00;328.744.224.988,57;;;;;;
16-Oct-2025;251,46;+0,43;+0,17%;251,77;250,10;256,96;27.997.159;7.086.180.423,00;321.269.789.682,57;;;;;;
15-Oct-2025;251,03;+5,58;+2,27%;247,25;245,99;252,11;27.007.690;6.747.594.063,00;314.183.609.259,57;;;;;;
14-Oct-2025;245,45;+1,30;+0,53%;241,23;240,51;247,12;22.111.572;5.411.420.150,00;307.436.015.196,57;;;;;;
13-Oct-2025;244,15;+7,58;+3,20%;240,21;239,71;244,50;24.995.028;6.061.133.896,00;302.024.595.046,57;;;;;;
10-Oct-2025;236,57;-4,96;-2,05%;241,43;235,84;244,09;33.180.323;7.922.843.568,00;295.963.461.150,57;;;;;;
09-Oct-2025;241,53;-3,09;-1,26%;244,47;239,15;244,76;27.892.086;6.731.786.578,00;303.886.304.718,57;;;;;;
08-Oct-2025;244,62;-1,14;-0,46%;244,96;243,82;246,01;21.307.104;5.215.776.905,00;310.618.091.296,57;;;;;;
07-Oct-2025;245,76;-4,67;-1,86%;248,27;245,52;250,44;23.181.285;5.726.848.573,00;315.833.868.201,57;;;;;;
06-Oct-2025;250,43;+5,08;+2,07%;244,78;244,58;251,32;28.894.653;7.175.257.514,00;321.560.716.774,57;;;;;;
03-Oct-2025;245,35;-0,34;-0,14%;244,49;241,66;246,30;30.249.559;7.389.749.081,00;314.385.459.260,57;;;;;;
02-Oct-2025;245,69;+0,79;+0,32%;245,15;242,30;246,81;25.483.298;6.236.592.263,00;321.775.208.341,57;;;;;;
01-Oct-2025;244,90;+1,80;+0,74%;240,75;238,61;246,30;31.658.234;7.693.325.216,00;315.538.616.078,57;;;;;;
30-Sep-2025;243,10;-0,95;-0,39%;242,81;239,25;243,29;34.724.346;8.394.593.499,00;307.845.290.862,57;;;;;;
29-Sep-2025;244,05;-2,49;-1,01%;247,85;242,77;251,15;32.505.777;8.001.609.849,00;316.239.884.361,57;;;;;;
26-Sep-2025;246,54;+0,75;+0,31%;247,07;245,97;249,42;18.503.194;4.569.482.715,00;324.241.494.210,57;;;;;;
25-Sep-2025;245,79;-1,35;-0,55%;244,40;240,74;246,49;31.020.383;7.588.275.356,00;319.672.011.495,57;;;;;;
24-Sep-2025;247,14;-4,52;-1,80%;251,66;246,44;252,35;28.201.003;7.002.776.065,00;327.260.286.851,57;;;;;;
23-Sep-2025;251,66;-0,87;-0,34%;253,04;250,48;254,36;26.628.016;6.711.374.061,00;334.263.062.916,57;;;;;;
22-Sep-2025;252,53;-2,19;-0,86%;254,43;250,30;255,78;32.290.538;8.156.249.288,00;340.974.436.977,57;;;;;;
19-Sep-2025;254,72;+2,69;+1,07%;253,25;251,81;256,00;55.571.424;14.131.016.127,00;349.130.686.265,57;;;;;;
18-Sep-2025;252,03;+2,50;+1,00%;251,68;249,80;253,99;31.239.474;7.862.310.391,00;334.999.670.138,57;;;;;;
17-Sep-2025;249,53;-1,63;-0,65%;251,22;246,28;251,60;34.107.992;8.499.065.631,00;327.137.359.747,57;;;;;;
16-Sep-2025;251,16;-0,45;-0,18%;252,08;249,47;253,04;34.109.720;8.574.003.997,00;335.636.425.378,57;;;;;;
15-Sep-2025;251,61;+10,81;+4,49%;244,66;244,66;252,41;58.383.796;14.578.909.014,00;344.210.429.375,57;;;;;;
12-Sep-2025;240,80;+0,43;+0,18%;240,37;238,00;242,08;26.771.610;6.435.866.074,00;329.631.520.361,57;;;;;;
11-Sep-2025;240,37;+1,20;+0,50%;239,88;236,25;242,25;30.599.328;7.334.919.999,00;323.195.654.287,57;;;;;;
10-Sep-2025;239,17;-0,46;-0,19%;238,90;237,85;241,66;35.141.074;8.426.075.236,00;315.860.734.288,57;;;;;;
09-Sep-2025;239,63;+5,59;+2,39%;234,17;233,23;240,47;38.060.959;9.047.563.755,00;324.286.809.524,57;;;;;;
08-Sep-2025;234,04;-0,96;-0,41%;235,47;233,67;238,13;32.474.743;7.639.554.752,00;315.239.245.769,57;;;;;;
05-Sep-2025;235,00;+2,70;+1,16%;232,20;231,90;235,76;46.588.925;10.903.474.177,00;322.878.800.521,57;;;;;;
04-Sep-2025;232,30;+1,64;+0,71%;229,65;226,11;232,37;51.684.167;11.873.779.535,00;311.975.326.344,57;;;;;;
03-Sep-2025;230,66;+19,31;+9,14%;226,21;224,79;231,31;103.336.125;23.578.461.372,00;300.101.546.809,57;;;;;;
02-Sep-2025;211,35;-1,56;-0,73%;208,44;206,20;211,68;47.523.037;10.095.039.736,00;276.523.085.437,57;;;;;;
29-Aug-2025;212,91;+1,27;+0,60%;210,51;210,20;214,65;39.728.364;8.442.111.457,00;286.618.125.173,57;;;;;;
28-Aug-2025;211,64;+4,16;+2,01%;207,25;206,90;212,22;32.339.307;6.820.776.387,00;278.176.013.716,57;;;;;;
27-Aug-2025;207,48;+0,34;+0,16%;205,70;205,65;208,91;23.022.850;4.778.519.630,00;271.355.237.329,57;;;;;;
26-Aug-2025;207,14;-1,35;-0,65%;207,51;205,70;207,85;28.464.130;5.889.047.267,00;266.576.717.699,57;;;;;;
25-Aug-2025;208,49;+2,40;+1,16%;206,43;205,28;210,52;29.928.878;6.245.348.241,00;272.465.764.966,57;;;;;;
22-Aug-2025;206,09;+6,34;+3,17%;202,73;201,30;208,54;42.827.040;8.795.785.155,00;266.220.416.725,57;;;;;;
21-Aug-2025;199,75;+0,43;+0,22%;199,75;199,43;202,48;19.774.633;3.958.867.077,00;257.424.631.570,57;;;;;;
20-Aug-2025;199,32;-2,25;-1,12%;200,73;196,60;201,28;28.955.498;5.762.141.159,00;253.465.764.493,57;;;;;;
19-Aug-2025;201,57;-1,93;-0,95%;203,03;199,96;203,44;24.240.233;4.876.929.855,00;259.227.905.652,57;;;;;;
18-Aug-2025;203,50;-0,40;-0,20%;204,20;202,49;205,27;18.526.594;3.771.549.469,00;264.104.835.507,57;;;;;;
15-Aug-2025;203,90;+0,96;+0,47%;203,85;201,28;206,44;34.931.422;7.155.685.034,00;267.876.384.976,57;;;;;;
14-Aug-2025;202,94;+0,98;+0,49%;201,50;201,23;204,44;25.230.427;5.123.842.060,00;260.720.699.942,57;;;;;;
13-Aug-2025;201,96;-1,38;-0,68%;204,13;197,51;204,53;28.342.922;5.726.817.929,00;255.596.857.882,57;;;;;;
12-Aug-2025;203,34;+2,34;+1,16%;201,37;200,59;204,50;30.424.452;6.176.427.872,00;261.323.675.811,57;;;;;;
11-Aug-2025;201,00;-0,42;-0,21%;200,94;199,07;201,48;25.832.435;5.183.400.439,00;255.147.247.939,57;;;;;;
08-Aug-2025;201,42;+4,90;+2,49%;197,22;197,17;202,61;39.161.826;7.867.510.599,00;260.330.648.378,57;;;;;;
07-Aug-2025;196,52;+0,43;+0,22%;197,06;194,33;197,54;26.321.811;5.163.774.424,00;252.463.137.779,57;;;;;;
06-Aug-2025;196,09;+1,42;+0,73%;194,50;193,67;196,63;21.562.908;4.216.679.782,00;247.299.363.355,57;;;;;;
05-Aug-2025;194,67;-0,37;-0,19%;194,71;193,89;197,86;31.602.340;6.175.574.814,00;243.082.683.573,57;;;;;;
04-Aug-2025;195,04;+5,91;+3,12%;190,29;190,12;195,27;31.547.350;6.118.144.852,00;249.258.258.387,57;;;;;;
01-Aug-2025;189,13;-2,77;-1,44%;189,03;187,82;190,83;34.832.181;6.583.403.693,00;243.140.113.535,57;;;;;;
31-Jul-2025;191,90;-4,63;-2,36%;195,71;191,09;195,99;51.329.163;9.885.090.977,00;249.723.517.228,57;;;;;;
30-Jul-2025;196,53;+0,78;+0,40%;195,60;194,69;197,60;32.445.405;6.371.744.499,00;259.608.608.205,57;;;;;;
29-Jul-2025;195,75;+3,17;+1,65%;192,43;192,08;195,92;41.389.153;8.050.877.859,00;253.236.863.706,57;;;;;;
28-Jul-2025;192,58;-0,60;-0,31%;193,65;190,84;194,05;38.139.504;7.329.226.183,00;245.185.985.847,57;;;;;;
25-Jul-2025;193,18;+1,01;+0,53%;191,98;191,26;194,33;39.785.863;7.686.233.125,00;252.515.212.030,57;;;;;;
24-Jul-2025;192,17;+1,94;+1,02%;197,03;191,00;197,95;74.881.687;14.495.036.281,00;244.828.978.905,57;;;;;;
23-Jul-2025;190,23;-1,11;-0,58%;191,50;189,18;192,53;58.681.948;11.176.279.591,00;230.333.942.624,57;;;;;;
22-Jul-2025;191,34;+1,24;+0,65%;191,50;187,46;191,65;44.660.215;8.501.409.433,00;241.510.222.215,57;;;;;;
21-Jul-2025;190,10;+5,04;+2,72%;186,25;186,15;190,29;45.803.129;8.664.800.040,00;233.008.812.782,57;;;;;;
18-Jul-2025;185,06;+1,48;+0,81%;185,40;183,71;186,42;34.014.509;6.294.194.296,00;224.344.012.742,57;;;;;;
17-Jul-2025;183,58;+0,61;+0,33%;182,14;180,48;184,06;31.992.565;5.843.903.544,00;218.049.818.446,57;;;;;;
16-Jul-2025;182,97;+0,97;+0,53%;183,24;182,03;184,33;33.104.193;6.068.692.528,00;212.205.914.902,57;;;;;;
15-Jul-2025;182,00;+0,44;+0,24%;182,81;181,60;184,22;33.448.251;6.117.395.974,00;206.137.222.374,57;;;;;;
14-Jul-2025;181,56;+1,37;+0,76%;181,01;179,68;183,67;32.536.632;5.895.028.775,00;200.019.826.400,57;;;;;;
11-Jul-2025;180,19;+2,57;+1,45%;176,79;176,48;181,43;34.282.922;6.155.005.343,00;194.124.797.625,57;;;;;;
10-Jul-2025;177,62;+1,00;+0,57%;175,63;174,38;178,43;29.252.386;5.168.684.243,00;187.969.792.282,57;;;;;;
09-Jul-2025;176,62;+2,26;+1,30%;175,25;172,77;179,44;43.025.594;7.600.342.860,00;182.801.108.039,57;;;;;;
08-Jul-2025;174,36;-2,43;-1,37%;177,85;172,81;177,95;40.442.535;7.060.590.876,00;175.200.765.179,57;;;;;;
07-Jul-2025;176,79;-2,74;-1,53%;179,06;175,68;179,30;34.175.648;6.047.975.517,00;182.261.356.055,57;;;;;;
03-Jul-2025;179,53;+0,89;+0,50%;178,50;177,05;179,67;21.689.729;3.877.336.555,00;188.309.331.572,57;;;;;;
02-Jul-2025;178,64;+2,80;+1,59%;175,54;175,07;178,86;29.128.947;5.174.235.636,00;184.431.995.017,57;;;;;;
01-Jul-2025;175,84;-0,39;-0,22%;175,74;173,53;176,09;35.904.526;6.290.365.402,00;179.257.759.381,57;;;;;;
30-Jun-2025;176,23;-2,30;-1,29%;180,78;174,58;181,23;63.378.856;11.223.428.782,00;185.548.124.783,57;;;;;;
27-Jun-2025;178,53;+4,99;+2,88%;173,54;171,73;178,68;108.140.200;19.109.848.070,00;196.771.553.565,57;;;;;;
26-Jun-2025;173,54;+2,86;+1,68%;172,43;169,94;173,69;31.796.690;5.483.076.097,00;177.661.705.495,57;;;;;;
25-Jun-2025;170,68;+3,91;+2,34%;167,63;167,55;172,36;35.478.989;6.047.633.958,00;172.178.629.398,57;;;;;;
24-Jun-2025;166,77;+1,58;+0,96%;166,92;166,13;168,22;40.524.312;6.773.682.889,00;166.130.995.440,57;;;;;;
23-Jun-2025;165,19;-1,45;-0,87%;166,27;162,00;167,34;57.670.985;9.489.186.416,00;159.357.312.551,57;;;;;;
20-Jun-2025;166,64;-6,68;-3,85%;173,95;165,46;174,34;75.659.917;12.765.744.015,00;168.846.498.967,57;;;;;;
18-Jun-2025;173,32;-2,63;-1,49%;176,01;173,20;176,56;28.707.524;5.019.512.112,00;181.612.242.982,57;;;;;;
17-Jun-2025;175,95;-0,82;-0,46%;175,70;174,58;177,36;24.973.043;4.399.672.724,00;186.631.755.094,57;;;;;;
16-Jun-2025;176,77;+2,10;+1,20%;174,73;174,65;176,94;27.389.208;4.818.026.388,00;191.031.427.818,57;;;;;;
13-Jun-2025;174,67;-1,03;-0,59%;172,44;172,39;177,13;27.663.107;4.845.387.265,00;186.213.401.430,57;;;;;;
12-Jun-2025;175,70;-1,65;-0,93%;176,18;174,75;176,72;20.941.873;3.683.547.575,00;191.058.788.695,57;;;;;;
11-Jun-2025;177,35;-1,25;-0,70%;179,77;176,75;180,37;31.646.757;5.638.757.372,00;194.742.336.270,57;;;;;;
10-Jun-2025;178,60;+2,51;+1,43%;176,20;174,91;181,11;61.766.121;11.038.984.480,00;200.381.093.642,57;;;;;;
09-Jun-2025;176,09;+2,41;+1,39%;174,54;174,37;176,47;28.935.906;5.084.551.432,00;189.342.109.162,57;;;;;;
06-Jun-2025;173,68;+5,47;+3,25%;170,83;170,83;174,50;35.731.832;6.184.054.464,00;184.257.557.730,57;;;;;;
05-Jun-2025;168,21;+0,16;+0,10%;170,34;167,59;170,93;36.444.564;6.166.235.953,00;178.073.503.266,57;;;;;;
04-Jun-2025;168,05;+1,87;+1,13%;166,74;166,36;168,22;26.900.838;4.503.604.646,00;171.907.267.313,57;;;;;;
03-Jun-2025;166,18;-2,85;-1,69%;167,49;165,28;168,48;45.084.903;7.522.301.900,00;167.403.662.667,57;;;;;;
02-Jun-2025;169,03;-2,71;-1,58%;167,84;167,39;169,87;38.612.272;6.528.879.618,00;174.925.964.567,57;;;;;;
30-May-2025;171,74;-0,12;-0,07%;171,35;167,44;172,21;52.639.911;8.990.822.606,00;181.454.844.185,57;;;;;;
29-May-2025;171,86;-0,50;-0,29%;174,00;170,63;174,42;29.373.803;5.055.307.641,00;190.445.666.791,57;;;;;;
28-May-2025;172,36;-0,54;-0,31%;173,16;171,91;175,27;34.783.997;6.015.868.937,00;195.500.974.432,57;;;;;;
27-May-2025;172,90;+4,43;+2,63%;170,16;170,00;173,17;37.995.670;6.543.146.181,00;201.516.843.369,57;;;;;;
23-May-2025;168,47;-2,40;-1,40%;169,06;167,89;169,96;35.211.439;5.951.941.955,00;194.973.697.188,57;;;;;;
22-May-2025;170,87;+2,31;+1,37%;171,85;170,71;176,77;74.864.418;12.977.572.792,00;200.925.639.143,57;;;;;;
21-May-2025;168,56;+4,58;+2,79%;163,69;163,56;173,14;73.415.956;12.465.538.442,00;187.948.066.351,57;;;;;;
20-May-2025;163,98;-2,56;-1,54%;166,43;162,90;168,50;46.607.656;7.710.491.691,00;175.482.527.909,57;;;;;;
19-May-2025;166,54;+0,35;+0,21%;164,51;164,22;166,64;30.426.097;5.035.337.591,00;183.193.019.600,57;;;;;;
16-May-2025;166,19;+2,23;+1,36%;167,73;165,62;169,35;42.846.925;7.154.207.098,00;178.157.682.009,57;;;;;;
15-May-2025;163,96;-1,41;-0,85%;165,84;162,37;166,21;33.146.669;5.448.093.619,00;171.003.474.911,57;;;;;;
14-May-2025;165,37;+5,84;+3,66%;159,96;159,61;167,00;48.755.869;8.006.096.818,00;176.451.568.530,57;;;;;;
13-May-2025;159,53;+1,07;+0,68%;158,79;156,16;160,57;42.382.126;6.742.997.774,00;168.445.471.712,57;;;;;;
12-May-2025;158,46;+5,71;+3,74%;157,49;156,25;159,10;44.138.818;6.966.150.004,00;161.702.473.938,57;;;;;;
09-May-2025;152,75;-1,53;-0,99%;154,17;152,20;155,05;32.435.281;4.967.483.524,00;154.736.323.934,57;;;;;;
08-May-2025;154,28;+2,90;+1,92%;155,00;152,90;155,93;57.498.692;8.876.245.428,00;159.703.807.458,57;;;;;;
07-May-2025;151,38;-11,85;-7,26%;164,08;147,84;165,00;127.747.554;19.471.900.839,00;150.827.562.030,57;;;;;;
06-May-2025;163,23;-0,98;-0,60%;162,17;161,19;164,80;21.277.210;3.475.536.887,00;170.299.462.869,57;;;;;;
05-May-2025;164,21;+0,18;+0,11%;163,00;162,72;165,39;21.341.814;3.511.204.971,00;173.774.999.756,57;;;;;;
02-May-2025;164,03;+2,73;+1,69%;163,41;161,87;164,97;25.715.005;4.213.095.604,00;170.263.794.785,57;;;;;;
01-May-2025;161,30;+2,50;+1,57%;160,45;158,91;161,95;30.203.248;4.861.961.375,00;166.050.699.181,57;;;;;;
30-Apr-2025;158,80;-1,36;-0,85%;157,98;155,40;159,27;34.981.059;5.521.176.795,00;161.188.737.806,57;;;;;;
29-Apr-2025;160,16;-0,45;-0,28%;160,33;157,52;160,74;26.808.958;4.281.107.547,00;166.709.914.601,57;;;;;;
28-Apr-2025;160,61;-1,35;-0,83%;162,43;158,60;163,15;29.745.782;4.771.135.405,00;170.991.022.148,57;;;;;;
25-Apr-2025;161,96;+2,68;+1,68%;165,07;161,04;166,10;56.033.995;9.135.453.795,00;175.762.157.553,57;;;;;;
24-Apr-2025;159,28;+3,93;+2,53%;156,15;155,79;159,59;45.893.951;7.341.090.562,00;166.626.703.758,57;;;;;;
23-Apr-2025;155,35;+3,88;+2,56%;155,61;153,81;157,53;31.128.833;4.846.993.360,00;159.285.613.196,57;;;;;;
22-Apr-2025;151,47;+3,80;+2,57%;148,89;148,54;152,19;26.971.774;4.063.745.741,00;154.438.619.836,57;;;;;;
21-Apr-2025;147,67;-3,49;-2,31%;148,88;146,10;148,95;26.049.115;3.838.409.100,00;150.374.874.095,57;;;;;;
17-Apr-2025;151,16;-2,17;-1,42%;154,29;148,50;154,68;33.046.576;5.002.176.414,00;154.213.283.195,57;;;;;;
16-Apr-2025;153,33;-2,98;-1,91%;153,10;151,51;155,89;28.187.421;4.328.389.399,00;159.215.459.609,57;;;;;;
15-Apr-2025;156,31;-2,76;-1,74%;159,13;155,21;159,65;27.551.534;4.320.777.834,00;163.543.849.008,57;;;;;;
14-Apr-2025;159,07;+1,93;+1,23%;160,00;157,56;161,72;30.332.957;4.840.645.725,00;167.864.626.842,57;;;;;;
11-Apr-2025;157,14;+4,32;+2,83%;152,90;152,82;157,67;33.636.239;5.253.078.528,00;163.023.981.117,57;;;;;;
10-Apr-2025;152,82;-5,89;-3,71%;156,54;149,93;157,72;48.021.972;7.384.384.819,00;157.770.902.589,57;;;;;;
09-Apr-2025;158,71;+14,01;+9,68%;144,42;143,91;159,55;70.406.232;10.765.132.730,00;165.155.287.408,57;;;;;;
08-Apr-2025;144,70;-2,05;-1,40%;151,22;143,03;152,24;52.200.208;7.709.798.843,00;154.390.154.678,57;;;;;;
07-Apr-2025;146,75;+1,15;+0,79%;141,55;140,53;152,85;76.794.136;11.204.790.714,00;162.099.953.521,57;;;;;;
04-Apr-2025;145,60;-5,12;-3,40%;148,01;145,38;151,07;62.259.539;9.195.985.921,00;150.895.162.807,57;;;;;;
03-Apr-2025;150,72;-6,32;-4,02%;151,11;150,39;152,78;46.883.371;7.097.495.972,00;160.091.148.728,57;;;;;;
02-Apr-2025;157,04;-0,03;-0,02%;155,15;154,70;158,41;25.041.730;3.920.980.183,00;167.188.644.700,57;;;;;;
01-Apr-2025;157,07;+2,43;+1,57%;153,62;153,62;158,10;30.672.899;4.801.820.748,00;171.109.624.883,57;;;;;;
31-Mar-2025;154,64;+0,31;+0,20%;153,11;150,66;155,54;54.603.464;8.386.530.967,00;166.307.804.135,57;;;;;;
